Num_Acc;PriseEnCharge
202 000 019 542,00;2667,33
202 000 019 543,00;1812,04
202 000 019 544,00;1515,42
202 000 019 545,00;2873,32
202 000 019 546,00;2992,72
202 000 019 547,00;2922,23
202 000 019 548,00;2165,01
202 000 019 549,00;1684,2
202 000 019 550,00;1999,89
202 000 019 551,00;1300,16
202 000 019 552,00;1910,5
202 000 019 553,00;2227
202 000 019 554,00;2606,52
202 000 019 555,00;2461,08
202 000 019 556,00;2251,86
202 000 019 557,00;2728,12
202 000 019 558,00;2615,61
202 000 019 559,00;2032,4
202 000 019 560,00;1995,68
202 000 019 561,00;2674,93
202 000 019 562,00;2621,43
202 000 019 563,00;1373,84
202 000 019 564,00;1865,33
202 000 019 565,00;2649,13
202 000 019 566,00;2077,57
202 000 019 567,00;3300,62
202 000 019 568,00;2758,83
202 000 019 569,00;2524,85
202 000 019 570,00;1819,85
202 000 019 571,00;2732,72
202 000 019 572,00;2948,07
202 000 019 573,00;2105,36
202 000 019 574,00;2202,03
202 000 019 575,00;2822,55
202 000 019 576,00;2866,18
202 000 019 577,00;2672,82
202 000 019 578,00;1982,11
202 000 019 579,00;2375,23
202 000 019 580,00;3016,23
202 000 019 581,00;2381,28
202 000 019 582,00;1655,56
202 000 019 583,00;2304,54
202 000 019 584,00;3023,68
202 000 019 585,00;1642,06
202 000 019 586,00;1930,65
202 000 019 587,00;2622,18
202 000 019 588,00;2220,06
202 000 019 589,00;2680,81
202 000 019 590,00;2180,23
202 000 019 591,00;2399,83
202 000 019 592,00;2912,06
202 000 019 593,00;2653,71
202 000 019 594,00;2827,89
202 000 019 595,00;2949,62
202 000 019 596,00;1908,8
202 000 019 597,00;2339,87
202 000 019 598,00;2185,84
202 000 019 599,00;3214,71
202 000 019 600,00;4396,3
202 000 019 601,00;2375,92
202 000 019 602,00;2840,51
202 000 019 603,00;1824,61
202 000 019 604,00;1983,79
202 000 019 605,00;2200,74
202 000 019 606,00;2433,8
202 000 019 607,00;2061,37
202 000 019 608,00;2436,61
202 000 019 609,00;2059,53
202 000 019 610,00;2652,05
202 000 019 611,00;3364,89
202 000 019 612,00;2374,58
202 000 019 613,00;2704,04
202 000 019 614,00;1746,18
202 000 019 615,00;2463,72
202 000 019 616,00;2392,52
202 000 019 617,00;1810,59
202 000 019 618,00;1645,3
202 000 019 619,00;2209,2
202 000 019 620,00;2959,68
202 000 019 621,00;2566,79
202 000 019 622,00;1279,41
202 000 019 623,00;3080,37
202 000 019 624,00;3070,1
202 000 019 625,00;1539,67
202 000 019 626,00;2656,1
202 000 019 627,00;2992,77
202 000 019 628,00;3140,71
202 000 019 629,00;2593,51
202 000 019 630,00;1982,56
202 000 019 631,00;1936,3
202 000 019 632,00;2196,42
202 000 019 633,00;2564,74
202 000 019 634,00;2836,14
202 000 019 635,00;2513,73
202 000 019 636,00;2944,53
202 000 019 637,00;2616,42
202 000 019 638,00;2980,96
202 000 019 639,00;2055,25
202 000 019 640,00;3172,27
202 000 019 641,00;2172,43
202 000 019 642,00;1924,85
202 000 019 643,00;3303,38
202 000 019 644,00;2780,44
202 000 019 645,00;2146,05
202 000 019 646,00;2592,88
202 000 019 647,00;1815,66
202 000 019 648,00;2599,93
202 000 019 649,00;4242,74
202 000 019 650,00;1479,22
202 000 019 651,00;2163,04
202 000 019 652,00;2554,93
202 000 019 653,00;1959,25
202 000 019 654,00;2416,93
202 000 019 655,00;2632,02
202 000 019 656,00;2453,24
202 000 019 657,00;2810,34
202 000 019 658,00;2751,06
202 000 019 659,00;2491,14
202 000 019 660,00;1584,45
202 000 019 661,00;2179,95
202 000 019 662,00;1341,6
202 000 019 663,00;2421,63
202 000 019 664,00;2937,2
202 000 019 665,00;1561,04
202 000 019 666,00;3228,39
202 000 019 667,00;2958,95
202 000 019 668,00;2481,12
202 000 019 669,00;2210,78
202 000 019 670,00;1581,38
202 000 019 671,00;3205,69
202 000 019 672,00;2452,06
202 000 019 673,00;2039,5
202 000 019 674,00;2907,72
202 000 019 675,00;1566,38
202 000 019 676,00;2569,54
202 000 019 677,00;2565,99
202 000 019 678,00;3080,39
202 000 019 679,00;1861,67
202 000 019 680,00;2500,06
202 000 019 681,00;2730,57
202 000 019 682,00;3078,8
202 000 019 683,00;2899,28
202 000 019 684,00;2464,38
202 000 019 685,00;1896,36
202 000 019 686,00;2218,81
202 000 019 687,00;2782,96
202 000 019 688,00;2269,6
202 000 019 689,00;2484,95
202 000 019 690,00;2874,15
202 000 019 691,00;2423,7
202 000 019 692,00;2081
202 000 019 693,00;2192,78
202 000 019 694,00;2610,88
202 000 019 695,00;1693,07
202 000 019 696,00;2447,33
202 000 019 697,00;2792,41
202 000 019 698,00;2903,51
202 000 019 699,00;2459,68
202 000 019 700,00;3258,63
202 000 019 701,00;2369,07
202 000 019 702,00;3392,06
202 000 019 703,00;1994,1
202 000 019 704,00;2253,46
202 000 019 705,00;3753,12
202 000 019 706,00;2355,11
202 000 019 707,00;3346,92
202 000 019 708,00;2722,15
202 000 019 709,00;1860,71
202 000 019 710,00;1723,02
202 000 019 711,00;2497,13
202 000 019 712,00;2991,16
202 000 019 713,00;2513,52
202 000 019 714,00;3092,62
202 000 019 715,00;3038,3
202 000 019 716,00;2684,84
202 000 019 717,00;2868,66
202 000 019 718,00;2071,53
202 000 019 719,00;2204,19
202 000 019 720,00;2562,94
202 000 019 721,00;2157,93
202 000 019 722,00;2560,57
202 000 019 723,00;2005,57
202 000 019 724,00;1679,74
202 000 019 725,00;2666,4
202 000 019 726,00;1891,65
202 000 019 727,00;1734,18
202 000 019 728,00;2550,56
202 000 019 729,00;3261,47
202 000 019 730,00;1705,72
202 000 019 731,00;3438,25
202 000 019 732,00;2320,55
202 000 019 733,00;1764,41
202 000 019 734,00;1661,51
202 000 019 735,00;1893,85
202 000 019 736,00;2110,43
202 000 019 737,00;2269,95
202 000 019 738,00;1758,94
202 000 019 739,00;2107,05
202 000 019 740,00;1753,52
202 000 019 741,00;1675,17
202 000 019 742,00;2125,94
202 000 019 743,00;2552,4
202 000 019 744,00;1909,86
202 000 019 745,00;1532,47
202 000 019 746,00;2120,48
202 000 019 747,00;2289,13
202 000 019 748,00;2890,83
202 000 019 749,00;2198,43
202 000 019 750,00;1929,57
202 000 019 751,00;2494,96
202 000 019 752,00;1907,5
202 000 019 753,00;2201,13
202 000 019 754,00;2337,4
202 000 019 755,00;3548,59
202 000 019 756,00;3395,34
202 000 019 757,00;2861,34
202 000 019 758,00;2424,12
202 000 019 759,00;3462,38
202 000 019 760,00;1850,13
202 000 019 761,00;1599,26
202 000 019 762,00;2612,13
202 000 019 763,00;2491,64
202 000 019 764,00;2109,72
202 000 019 765,00;2034,46
202 000 019 766,00;1464,85
202 000 019 767,00;1957,71
202 000 019 768,00;2350,09
202 000 019 769,00;2400,67
202 000 019 770,00;2648,63
202 000 019 771,00;1577,99
202 000 019 772,00;2145,14
202 000 019 773,00;1903,94
202 000 019 774,00;3153,45
202 000 019 775,00;2657,31
202 000 019 776,00;3447,65
202 000 019 777,00;2980,09
202 000 019 778,00;1795,3
202 000 019 779,00;2020,82
202 000 019 780,00;2728,13
202 000 019 781,00;2472,92
202 000 019 782,00;1830,29
202 000 019 783,00;2872,2
202 000 019 784,00;1574,65
202 000 019 785,00;1867,08
202 000 019 786,00;1914,53
202 000 019 787,00;3686,59
202 000 019 788,00;1089,31
202 000 019 789,00;1979,82
202 000 019 790,00;2012,19
202 000 019 791,00;2760,5
202 000 019 792,00;2099,29
202 000 019 793,00;3163,03
202 000 019 794,00;2643,73
202 000 019 795,00;2790,69
202 000 019 796,00;3654,28
202 000 019 797,00;2530,62
202 000 019 798,00;1439,09
202 000 019 799,00;1730,58
202 000 019 800,00;2239,39
202 000 019 801,00;2632,37
202 000 019 802,00;2243,62
202 000 019 803,00;2283,66
202 000 019 804,00;2069,73
202 000 019 805,00;2644,96
202 000 019 806,00;2551,23
202 000 019 807,00;3476,29
202 000 019 808,00;2400,95
202 000 019 809,00;2899,28
202 000 019 810,00;1987,09
202 000 019 811,00;2527,13
202 000 019 812,00;2989,91
202 000 019 813,00;2339,62
202 000 019 814,00;3419,8
202 000 019 815,00;3054,47
202 000 019 816,00;2440,46
202 000 019 817,00;2942,71
202 000 019 818,00;2171,81
202 000 019 819,00;2623,98
202 000 019 820,00;2242,57
202 000 019 821,00;2408,67
202 000 019 822,00;2599,04
202 000 019 823,00;2181,51
202 000 019 824,00;2117,46
202 000 019 825,00;2709,48
202 000 019 826,00;1424,63
202 000 019 827,00;2092,76
202 000 019 828,00;3568,55
202 000 019 829,00;2555,91
202 000 019 830,00;1891,43
202 000 019 831,00;1955,42
202 000 019 832,00;2044,82
202 000 019 833,00;2880,4
202 000 019 834,00;3480,49
202 000 019 835,00;2109,06
202 000 019 836,00;2252,61
202 000 019 837,00;2404,03
202 000 019 838,00;2360,31
202 000 019 839,00;3038,46
202 000 019 840,00;1947,75
202 000 019 841,00;2263,83
202 000 019 842,00;2468,71
202 000 019 843,00;2182,08
202 000 019 844,00;2250,58
202 000 019 845,00;1951,64
202 000 019 846,00;2627,68
202 000 019 847,00;2162,45
202 000 019 848,00;3363,63
202 000 019 849,00;2153,81
202 000 019 850,00;2389,2
202 000 019 851,00;1594,38
202 000 019 852,00;1987,58
202 000 019 853,00;2211,85
202 000 019 854,00;3612,08
202 000 019 855,00;2400,15
202 000 019 856,00;1639,89
202 000 019 857,00;2178,18
202 000 019 858,00;3043,62
202 000 019 859,00;1803,99
202 000 019 860,00;1773,69
202 000 019 861,00;2141,95
202 000 019 862,00;2464,13
202 000 019 863,00;2563,05
202 000 019 864,00;1456,98
202 000 019 865,00;2392,71
202 000 019 866,00;2409,42
202 000 019 867,00;3149,7
202 000 019 868,00;2865,36
202 000 019 869,00;2463,68
202 000 019 870,00;2250,02
202 000 019 871,00;2183,17
202 000 019 872,00;2672,24
202 000 019 873,00;2088,05
202 000 019 874,00;1446,44
202 000 019 875,00;1705,02
202 000 019 876,00;1811,94
202 000 019 877,00;2191,86
202 000 019 878,00;4648,2
202 000 019 879,00;2025,54
202 000 019 880,00;2447,13
202 000 019 881,00;2437,29
202 000 019 882,00;2851,64
202 000 019 883,00;2477,69
202 000 019 884,00;3233,38
202 000 019 885,00;2052,18
202 000 019 886,00;1628,53
202 000 019 887,00;2150,47
202 000 019 888,00;2890,08
202 000 019 889,00;1787,51
202 000 019 890,00;2326,81
202 000 019 891,00;2267,06
202 000 019 892,00;2494,07
202 000 019 893,00;1519,58
202 000 019 894,00;2193,73
202 000 019 895,00;3316,79
202 000 019 896,00;2030,48
202 000 019 897,00;1568,98
202 000 019 898,00;2537,08
202 000 019 899,00;3012,92
202 000 019 900,00;2794,93
202 000 019 901,00;2787,17
202 000 019 902,00;2110,22
202 000 019 903,00;2385,81
202 000 019 904,00;1823,29
202 000 019 905,00;3785,47
202 000 019 906,00;2544,95
202 000 019 907,00;2429,92
202 000 019 908,00;2778,69
202 000 019 909,00;2135,53
202 000 019 910,00;2395,33
202 000 019 911,00;3016,04
202 000 019 912,00;1959,44
202 000 019 913,00;2199,88
202 000 019 914,00;2975
202 000 019 915,00;2519,21
202 000 019 916,00;3410,3
202 000 019 917,00;1745,27
202 000 019 918,00;2052,2
202 000 019 919,00;2809,94
202 000 019 920,00;3143,72
202 000 019 921,00;2085,05
202 000 019 922,00;2246,77
202 000 019 923,00;2437,25
202 000 019 924,00;2033,39
202 000 019 925,00;2483,43
202 000 019 926,00;2395,33
202 000 019 927,00;1764,13
202 000 019 928,00;3961,22
202 000 019 929,00;2719,39
202 000 019 930,00;2255,53
202 000 019 931,00;2212,52
202 000 019 932,00;3306
202 000 019 933,00;2372
202 000 019 934,00;3418,96
202 000 019 935,00;2653,95
202 000 019 936,00;2705,75
202 000 019 937,00;2846,86
202 000 019 938,00;2602,89
202 000 019 939,00;1844,25
202 000 019 940,00;2128,25
202 000 019 941,00;1838,26
202 000 019 942,00;2279,82
202 000 019 943,00;2670,07
202 000 019 944,00;2422,01
202 000 019 945,00;2305,99
202 000 019 946,00;2721,39
202 000 019 947,00;2098,73
202 000 019 948,00;2591
202 000 019 949,00;2397,57
202 000 019 950,00;2985,11
202 000 019 951,00;2695,39
202 000 019 952,00;2480,81
202 000 019 953,00;2644,6
202 000 019 954,00;2967,15
202 000 019 955,00;2638,29
202 000 019 956,00;2310,89
202 000 019 957,00;2451,25
202 000 019 958,00;4198,72
202 000 019 959,00;3057,2
202 000 019 960,00;1924,58
202 000 019 961,00;2159,62
202 000 019 962,00;2664,61
202 000 019 963,00;2591,73
202 000 019 964,00;2332,63
202 000 019 965,00;3070,87
202 000 019 966,00;2848,52
202 000 019 967,00;3522,55
202 000 019 968,00;2559,45
202 000 019 969,00;3380,01
202 000 019 970,00;3329,42
202 000 019 971,00;2609,67
202 000 019 972,00;2506,52
202 000 019 973,00;3012,4
202 000 019 974,00;2073,18
202 000 019 975,00;3166,67
202 000 019 976,00;2474,93
202 000 019 977,00;2983,44
202 000 019 978,00;2675,71
202 000 019 979,00;1922,99
202 000 019 980,00;2233,02
202 000 019 981,00;2754,41
202 000 019 982,00;3617,03
202 000 019 983,00;2444,64
202 000 019 984,00;1740,37
202 000 019 985,00;2305
202 000 019 986,00;1588,71
202 000 019 987,00;2596,11
202 000 019 988,00;3889,58
202 000 019 989,00;2399,93
202 000 019 990,00;3045,26
202 000 019 991,00;2822,06
202 000 019 992,00;1833,82
202 000 019 993,00;1994,3
202 000 019 994,00;3323,58
202 000 019 995,00;2099,05
202 000 019 996,00;2516,23
202 000 019 997,00;2154,57
202 000 019 998,00;2436,13
202 000 019 999,00;2712,03
202 000 020 000,00;2174,85
202 000 020 001,00;1736,9
202 000 020 002,00;1997,95
202 000 020 003,00;1868,92
202 000 020 004,00;2829,58
202 000 020 005,00;2253,49
202 000 020 006,00;2263,27
202 000 020 007,00;1831,49
202 000 020 008,00;2104,14
202 000 020 009,00;2586,7
202 000 020 010,00;1881,97
202 000 020 011,00;2609,26
202 000 020 012,00;2050,47
202 000 020 013,00;1954
202 000 020 014,00;3310,99
202 000 020 015,00;2664,18
202 000 020 016,00;2303,38
202 000 020 017,00;2631,75
202 000 020 018,00;2684,93
202 000 020 019,00;1634,06
202 000 020 020,00;2646,66
202 000 020 021,00;2784,42
202 000 020 022,00;3032,99
202 000 020 023,00;2162,36
202 000 020 024,00;2617,01
202 000 020 025,00;2213,51
202 000 020 026,00;2636,72
202 000 020 027,00;2176,96
202 000 020 028,00;3192,11
202 000 020 029,00;2440,84
202 000 020 030,00;2442,54
202 000 020 031,00;2196,48
202 000 020 032,00;2822,28
202 000 020 033,00;2297,34
202 000 020 034,00;3023,09
202 000 020 035,00;2384,65
202 000 020 036,00;2664,79
202 000 020 037,00;2198,87
202 000 020 038,00;2629,26
202 000 020 039,00;2069,28
202 000 020 040,00;2541,66
202 000 020 041,00;1994,44
202 000 020 042,00;2886,21
202 000 020 043,00;2380,12
202 000 020 044,00;2774,38
202 000 020 045,00;2030,68
202 000 020 046,00;2842,25
202 000 020 047,00;2517,61
202 000 020 048,00;2870,34
202 000 020 049,00;2432,66
202 000 020 050,00;2585,98
202 000 020 051,00;3459,84
202 000 020 052,00;2586,91
202 000 020 053,00;2531,54
202 000 020 054,00;2654,82
202 000 020 055,00;3299,48
202 000 020 056,00;1647,85
202 000 020 057,00;1888,27
202 000 020 058,00;2445,56
202 000 020 059,00;2798,31
202 000 020 060,00;1464,36
202 000 020 061,00;2581,53
202 000 020 062,00;2132,77
202 000 020 063,00;2848,96
202 000 020 064,00;2345,98
202 000 020 065,00;3391,54
202 000 020 066,00;2009,45
202 000 020 067,00;3411,39
202 000 020 068,00;2038,04
202 000 020 069,00;2720,2
202 000 020 070,00;1944,14
202 000 020 071,00;2257,9
202 000 020 072,00;2262,35
202 000 020 073,00;3336,9
202 000 020 074,00;2268,06
202 000 020 075,00;2435,65
202 000 020 076,00;2907,18
202 000 020 077,00;2216,78
202 000 020 078,00;2402,35
202 000 020 079,00;2547,8
202 000 020 080,00;2534,88
202 000 020 081,00;2587
202 000 020 082,00;3406,11
202 000 020 083,00;2942,79
202 000 020 084,00;2348,9
202 000 020 085,00;1868,49
202 000 020 086,00;2766,78
202 000 020 087,00;2321,2
202 000 020 088,00;3656,2
202 000 020 089,00;2402,26
202 000 020 090,00;2009,49
202 000 020 091,00;2547,31
202 000 020 092,00;2781,92
202 000 020 093,00;3051,33
202 000 020 094,00;2528,72
202 000 020 095,00;2866,11
202 000 020 096,00;3138,4
202 000 020 097,00;2305,8
202 000 020 098,00;2108,39
202 000 020 099,00;2101,46
202 000 020 100,00;2180,01
202 000 020 101,00;1614,55
202 000 020 102,00;2563,31
202 000 020 103,00;3256,9
202 000 020 104,00;2110,71
202 000 020 105,00;3112,82
202 000 020 106,00;1975,37
202 000 020 107,00;2610,38
202 000 020 108,00;1616,25
202 000 020 109,00;3120,42
202 000 020 110,00;3078,56
202 000 020 111,00;2592,93
202 000 020 112,00;1457,01
202 000 020 113,00;2892,09
202 000 020 114,00;1942,82
202 000 020 115,00;2623,81
202 000 020 116,00;1727
202 000 020 117,00;1546,86
202 000 020 118,00;1785,78
202 000 020 119,00;2925,21
202 000 020 120,00;3394,6
202 000 020 121,00;2699,11
202 000 020 122,00;3066,18
202 000 020 123,00;1740,48
202 000 020 124,00;2572,36
202 000 020 125,00;3227,82
202 000 020 126,00;2894,44
202 000 020 127,00;1768,3
202 000 020 128,00;2399,69
202 000 020 129,00;3197,8
202 000 020 130,00;3089,04
202 000 020 131,00;2146,3
202 000 020 132,00;1842,84
202 000 020 133,00;2136,89
202 000 020 134,00;2866,57
202 000 020 135,00;4746,09
202 000 020 136,00;2415,97
202 000 020 137,00;2310,72
202 000 020 138,00;2507,59
202 000 020 139,00;1951,31
202 000 020 140,00;2956,36
202 000 020 141,00;2248,51
202 000 020 142,00;2671,35
202 000 020 143,00;2258,8
202 000 020 144,00;2572,46
202 000 020 145,00;2622,34
202 000 020 146,00;2530,54
202 000 020 147,00;2195,1
202 000 020 148,00;3176,75
202 000 020 149,00;2347,73
202 000 020 150,00;2472,46
202 000 020 151,00;2642,5
202 000 020 152,00;2138,76
202 000 020 153,00;3042,09
202 000 020 154,00;2372,65
202 000 020 155,00;1893,7
202 000 020 156,00;3040,45
202 000 020 157,00;2192,11
202 000 020 158,00;3042,39
202 000 020 159,00;1472,72
202 000 020 160,00;1305,06
202 000 020 161,00;3124,02
202 000 020 162,00;2313,59
202 000 020 163,00;2454,51
202 000 020 164,00;2206,19
202 000 020 165,00;1921,97
202 000 020 166,00;2195,39
202 000 020 167,00;3062,19
202 000 020 168,00;2851
202 000 020 169,00;2425,83
202 000 020 170,00;2210,49
202 000 020 171,00;2823,46
202 000 020 172,00;3058,76
202 000 020 173,00;1398,32
202 000 020 174,00;1491,69
202 000 020 175,00;2035,23
202 000 020 176,00;2316,28
202 000 020 177,00;2445,89
202 000 020 178,00;1897,28
202 000 020 179,00;2240,51
202 000 020 180,00;1916,5
202 000 020 181,00;2493,36
202 000 020 182,00;2719,34
202 000 020 183,00;2439,87
202 000 020 184,00;1683,54
202 000 020 185,00;2981,01
202 000 020 186,00;2608,38
202 000 020 187,00;2403,34
202 000 020 188,00;3056,92
202 000 020 189,00;1753,92
202 000 020 190,00;2485,89
202 000 020 191,00;1943,4
202 000 020 192,00;2773,87
202 000 020 193,00;2748,03
202 000 020 194,00;3078,08
202 000 020 195,00;2543,89
202 000 020 196,00;2627,84
202 000 020 197,00;2481,88
202 000 020 198,00;2710,54
202 000 020 199,00;2643,81
202 000 020 200,00;2510,36
202 000 020 201,00;2762,4
202 000 020 202,00;1848,25
202 000 020 203,00;1791,63
202 000 020 204,00;2007,45
202 000 020 205,00;2252,37
202 000 020 206,00;2256,74
202 000 020 207,00;2371,64
202 000 020 208,00;2512,25
202 000 020 209,00;2148,1
202 000 020 210,00;2050,33
202 000 020 211,00;2806,22
202 000 020 212,00;3539,24
202 000 020 213,00;3052,48
202 000 020 214,00;2362,86
202 000 020 215,00;2970,02
202 000 020 216,00;2298,37
202 000 020 217,00;1926,15
202 000 020 218,00;1819,86
202 000 020 219,00;3005,41
202 000 020 220,00;1861,92
202 000 020 221,00;2319,97
202 000 020 222,00;2223,79
202 000 020 223,00;2708,38
